gene_name	panacota	panaroo	panaroodefault	roarydefault
gene_4181	KLPN_ST2588944	group_1989	group_1865	rsgA
gene_4182	KLPN_ST2588946	group_4247	group_4016	cbdB
gene_4183	KLPN_ST2588947	rlhA_2	rlhA_2	rlhA_1
gene_4184	KLPN_ST2588948	group_6578	group_6997	group_9454
gene_4185	KLPN_ST2588949	fumD	fumD	fumD
gene_4186	KLPN_ST2588950	group_290	group_360	ppsA
gene_4187	KLPN_ST2588951	group_2640	group_2511	group_20739
gene_4188	KLPN_ST2588952	group_5899	group_6300	group_19145
gene_4189	KLPN_ST2588953	group_1591	group_1478	yebS
gene_4190	KLPN_ST2588954	aspS	aspS	aspS
gene_4191	KLPN_ST2588955	group_6054	group_6476	group_3160
gene_4192	KLPN_ST2588956	mepA	mepA	mepA
gene_4193	KLPN_ST2588957	group_6222	group_6642	group_20999
gene_4194	KLPN_ST2588958	adhE_3~~~adhE_2	adhE_3~~~adhE_2	proA_1
gene_4195	KLPN_ST2588959	upp_3~~~upp_4	upp_3~~~upp_4	upp
gene_4196	KLPN_ST2588960	group_2608	group_2482	queF
gene_4197	KLPN_ST2588961	cobU	cobU	cobU
gene_4198	KLPN_ST2588962	group_970	group_5484	ccmL
gene_4199	KLPN_ST2588963	group_2095	group_1971	galR
gene_4200	KLPN_ST2588964	group_4138	group_3899	mug
gene_4201	KLPN_ST2588965	lsrR	lsrR	lsrR
gene_4202	KLPN_ST2588966	garP	garP	garP
gene_4203	KLPN_ST2588967	group_3574	group_3351	rsmG
gene_4204	KLPN_ST2588968	group_4508	group_4281	dtd
gene_4205	KLPN_ST2588969	group_1626	group_1514	rhaA
gene_4206	KLPN_ST2588970	zinT	zinT	zinT
gene_4207	KLPN_ST2588971	group_1628	group_1515	rho
gene_4208	KLPN_ST2588972	group_2406	group_2283	group_20195
gene_4209	KLPN_ST2588973	group_4567	group_4338	rplK
gene_4210	KLPN_ST2588974	group_1545	group_1434	aceA
gene_4211	KLPN_ST2588975	group_2347	group_2224	group_19245
gene_4212	KLPN_ST2588976	group_6686	group_7105	group_6690
gene_4213	KLPN_ST2588978	group_2526	group_970	frdA
gene_4214	KLPN_ST2588979	ulaC_1~~~ulaC_2	ulaC_1~~~ulaC_2	ulaC_2
gene_4215	KLPN_ST2588980	group_1351	group_1260	fruK
gene_4216	KLPN_ST2588981	ridA	ridA	ridA_2
gene_4217	KLPN_ST2588982	group_2467	group_2345	lacG_2
gene_4218	KLPN_ST2588983	group_4389	group_4163	group_11212
gene_4219	KLPN_ST2588984	group_1408	group_1311	creC
gene_4220	KLPN_ST2588985	oadB_1~~~oadB_2~~~oadB_3	oadB_1~~~oadB_2~~~oadB_3	oadB
gene_4221	KLPN_ST2588986	group_2717	group_2589	araB_2
gene_4222	KLPN_ST2588987	murG	murG	murG
gene_4223	KLPN_ST2588988	group_2786	group_2657	speD
gene_4224	KLPN_ST2588990	group_1876	group_1749	tyrA
gene_4225	KLPN_ST2588997	group_3481	group_3264	pncA
gene_4226	KLPN_ST2588998	group_944	group_5409	pgrR_6
gene_4227	KLPN_ST2588999	gntR_2	gntR_2	gntR_1
gene_4228	KLPN_ST25889	dnaX~~~dnaX_2~~~dnaX_3~~~dnaX_1	dnaX~~~dnaX_2~~~dnaX_3~~~dnaX_1	dnaX
gene_4229	KLPN_ST2589001	ddpC_3~~~nikC_2	ddpC_3~~~nikC_2	NA
gene_4230	KLPN_ST2589002	dgaR~~~norR_1~~~norR	dgaR~~~norR_1~~~norR	group_3375
gene_4231	KLPN_ST2589003	group_2801	group_2672	moaF
gene_4232	KLPN_ST2589004	group_879	group_394	group_9241
gene_4233	KLPN_ST2589006	mmuM_2~~~mmuM_1	mmuM_2~~~mmuM_1	mmuM
gene_4234	KLPN_ST2589007	intS~~~intS_4~~~intS_2	intS~~~intS_4~~~intS_2	intS_2
gene_4235	KLPN_ST2589008	glaR_1~~~glaR_2	glaR_1~~~glaR_2	glaR
gene_4236	KLPN_ST2589009	group_3540	group_3318	group_19182
gene_4237	KLPN_ST2589010	rob_2~~~rob_1	rob_2~~~rob_1	rob_2
gene_4238	KLPN_ST2589011	group_7277	group_7691	farR
gene_4239	KLPN_ST2589012	group_1421	group_1324	norG_2
gene_4240	KLPN_ST2589013	group_3896	group_3666	group_9986
gene_4241	KLPN_ST2589018	group_3977	group_3741	group_12125
gene_4242	KLPN_ST2589019	trmH	trmH	trmH
gene_4243	KLPN_ST2589020	group_6384	group_6803	group_9742
gene_4244	KLPN_ST2589021	avtA	avtA	avtA
gene_4245	KLPN_ST2589022	group_853	group_5679	NA
gene_4246	KLPN_ST2589023	yhjD	yhjD	yhjD
gene_4247	KLPN_ST2589024	arnF	arnF	arnF
gene_4248	KLPN_ST2589025	yhhA	yhhA	yhhA
gene_4249	KLPN_ST2589026	yhgF~~~yhgF_2~~~yhgF_1	yhgF_2~~~yhgF_1~~~yhgF	yhgF
gene_4250	KLPN_ST2589027	group_6081	group_6503	betB_2
gene_4251	KLPN_ST2589034	fhuD	fhuD	fhuD
gene_4252	KLPN_ST2589035	ldcC	ldcC	ldcC
gene_4253	KLPN_ST2589036	group_7987	group_8699	group_5501
gene_4254	KLPN_ST2589037	group_692	group_902	recD
gene_4255	KLPN_ST2589038	cbiE	cbiE	cbiE
gene_4256	KLPN_ST2589039	msuD_2~~~msuD_1	msuD_2~~~msuD_1	msuD_2
gene_4257	KLPN_ST2589040	group_2066	group_1939	group_11864
gene_4258	KLPN_ST2589041	group_1481	group_1376	ffh
gene_4259	KLPN_ST2589042	group_3424	group_3215	rseA
gene_4260	KLPN_ST2589043	group_2756	group_2627	suhB_1
gene_4261	KLPN_ST2589044	lamB	lamB	lamB_1
gene_4262	KLPN_ST2589045	thiL_1~~~thiL_2	thiL_1~~~thiL_2	thiL
gene_4263	KLPN_ST2589046	sbcC	sbcC	sbcC
gene_4264	KLPN_ST2589047	group_706	group_5559	pepD
gene_4265	KLPN_ST2589048	group_4684	group_4446	rcsF
gene_4266	KLPN_ST2589049	group_4800	group_4562	group_20346
gene_4267	KLPN_ST2589050	group_3124	group_2955	sfsA
gene_4268	KLPN_ST2589051	group_841	group_5180	mraZ
gene_4269	KLPN_ST2589052	group_3200	group_3021	citB_2
gene_4270	KLPN_ST2589053	lspA	lspA	lspA
gene_4271	KLPN_ST2589054	nadR_2~~~nadR_1~~~nadR	nadR_2~~~nadR_1~~~nadR	nadR
gene_4272	KLPN_ST2589055	group_4216	group_3985	group_11206
gene_4273	KLPN_ST2589056	hpcG	hpcG	hpcG
gene_4274	KLPN_ST2589057	group_6554	group_6974	rbsA_5
gene_4275	KLPN_ST2589058	group_3501	group_3282	group_12028
gene_4276	KLPN_ST2589065	macB_1~~~macB_2	macB_1~~~macB_2	macB
gene_4277	KLPN_ST2589068	group_3690	group_3459	tehB
gene_4278	KLPN_ST2589075	group_413	group_612	NA
gene_4279	KLPN_ST2589079	glvR_2	glvR_2	group_6934
gene_4280	KLPN_ST2589081	csgA	csgA	NA
gene_4281	KLPN_ST2589102	group_8143	group_8888	group_11972
gene_4282	KLPN_ST2589130	ybhR_1	ybhR_1	ybhR_2
gene_4283	KLPN_ST2589139	group_1762	group_1639	obgE
gene_4284	KLPN_ST2589147	tdcB_2~~~tdcB~~~tdcB_1	tdcB_2~~~tdcB~~~tdcB_1	NA
gene_4285	KLPN_ST2589162	group_2035	group_1910	ddpB
gene_4286	KLPN_ST25891	iraP	iraP	iraP
gene_4287	KLPN_ST2589213	mdtD	mdtD	mdtD
gene_4288	KLPN_ST2589219	group_3218	group_3040	tsaB
gene_4289	KLPN_ST2589223	group_7740	group_8256	group_6816
gene_4290	KLPN_ST2589224	nuoJ_1~~~nuoJ_2	nuoJ_1~~~nuoJ_2	nuoJ
gene_4291	KLPN_ST2589225	group_4234	group_4001	cvpA
gene_4292	KLPN_ST2589226	ypdA	ypdA	ypdA
gene_4293	KLPN_ST2589227	yfeX_2~~~yfeX_1~~~yfeX	yfeX_2~~~yfeX_1~~~yfeX	yfeX
gene_4294	KLPN_ST2589228	group_8241	group_8999	group_21026
gene_4295	KLPN_ST2589238	group_4565	group_4336	ibpB_1
gene_4296	KLPN_ST2589239	phnU_2	phnU_2	NA
gene_4297	KLPN_ST2589240	group_2575	group_2453	group_12126
gene_4298	KLPN_ST2589241	group_3575	group_3352	gmk
gene_4299	KLPN_ST2589242	group_5839	group_6166	rpsP
gene_4300	KLPN_ST2589243	rseB_1~~~rseB_2	rseB_1~~~rseB_2	rseB
gene_4301	KLPN_ST2589244	trmJ_1~~~trmJ_2	trmJ_1~~~trmJ_2	trmJ
gene_4302	KLPN_ST2589247	eutN	eutN	eutN
gene_4303	KLPN_ST2589248	ligA	ligA	ligA
gene_4304	KLPN_ST2589249	aroC	aroC	aroC
gene_4305	KLPN_ST2589250	group_1720	group_1601	ackA
gene_4306	KLPN_ST2589251	pncC_3~~~pncC_2	pncC_3~~~pncC_2	group_7501
gene_4307	KLPN_ST2589252	group_2923	group_2785	glcR_3
gene_4308	KLPN_ST2589253	group_6488	group_6903	group_6176
gene_4309	KLPN_ST2589254	rcnB	rcnB	rcnB
gene_4310	KLPN_ST2589255	gltT~~~dctA_1	gltT~~~dctA_1	dctA_1
gene_4311	KLPN_ST2589256	yeeO_2~~~yeeO_1	yeeO_2~~~yeeO_1	yeeO
gene_4312	KLPN_ST2589259	group_7748	group_8264	group_3665
gene_4313	KLPN_ST2589260	yiaB	yiaB	yiaB
gene_4314	KLPN_ST2589261	group_7753	group_8270	oppF_3
gene_4315	KLPN_ST2589262	group_6022	group_6442	group_5467
gene_4316	KLPN_ST2589263	group_5587	group_5635	group_19459
gene_4317	KLPN_ST2589264	nudE_1~~~nudE_2	NA	nudE
gene_4318	KLPN_ST2589265	group_711	group_949	kefC_2
gene_4319	KLPN_ST2589266	group_3997	group_3760	rplF
gene_4320	KLPN_ST2589267	group_716	group_5685	group_11933
gene_4321	KLPN_ST2589268	group_2027	group_1902	mreB
gene_4322	KLPN_ST2589269	group_3406	group_3199	elbB
gene_4323	KLPN_ST2589270	group_1517	group_1408	glmM
gene_4324	KLPN_ST2589271	group_2871	group_2735	srlR_2
gene_4325	KLPN_ST2589272	ygiF	ygiF	ygiF
gene_4326	KLPN_ST2589273	group_3061	group_2901	exbB
gene_4327	KLPN_ST2589274	group_1979	group_1855	group_11902
gene_4328	KLPN_ST2589275	group_7321	group_7733	group_8516
gene_4329	KLPN_ST2589276	group_3408	group_3201	csgD
gene_4330	KLPN_ST2589277	group_2568	group_2443	mscS
gene_4331	KLPN_ST2589278	group_3660	group_3431	group_11576
gene_4332	KLPN_ST2589279	cbiM_2~~~cbiM_1~~~cbiM	cbiM_2~~~cbiM_1~~~cbiM	cbiM
gene_4333	KLPN_ST2589280	group_6351	group_6772	ssuA_1
gene_4334	KLPN_ST2589281	group_3158	group_2986	ispD
gene_4335	KLPN_ST2589282	ascG_2	ascG_2	ascG_2
gene_4336	KLPN_ST2589283	norV	norV	norV
gene_4337	KLPN_ST2589284	proW	proW	proW
gene_4338	KLPN_ST2589285	group_2317	group_2193	ghrA_1
gene_4339	KLPN_ST2589287	group_2501	group_2379	nadK
gene_4340	KLPN_ST2589288	group_1524	group_1415	srmB
gene_4341	KLPN_ST2589289	group_7765	group_8283	group_9252
gene_4342	KLPN_ST2589290	group_6155	group_6579	guaA
gene_4343	KLPN_ST2589291	baeS_3~~~baeS_1~~~baeS	baeS_3~~~baeS_1~~~baeS	baeS
gene_4344	KLPN_ST2589292	group_1786	group_1662	ugd
gene_4345	KLPN_ST2589293	group_1409	group_1312	sbcB
gene_4346	KLPN_ST2589294	group_7777	group_8295	NA
gene_4347	KLPN_ST2589295	yedJ	yedJ	yedJ
gene_4348	KLPN_ST2589296	group_3624	group_3398	lolB
gene_4349	KLPN_ST2589297	group_2424	group_2301	galU
gene_4350	KLPN_ST2589298	group_7768	group_8285	group_9468
gene_4351	KLPN_ST2589299	sufA	sufA	sufA
gene_4352	KLPN_ST25892	group_2963	group_1173	ecpD_1
gene_4353	KLPN_ST2589300	group_6701	group_7120	group_6294
gene_4354	KLPN_ST2589301	group_3217	group_3039	narW
gene_4355	KLPN_ST2589302	group_759	group_6490	group_9374
gene_4356	KLPN_ST2589305	group_5182	group_4934	group_20452
gene_4357	KLPN_ST2589309	ompN_2~~~ompN_1	ompN_2~~~ompN_1	NA
gene_4358	KLPN_ST2589310	group_6974	group_7396	group_7806
gene_4359	KLPN_ST2589311	group_4468	group_4238	lrpC
gene_4360	KLPN_ST2589312	pheT_1~~~pheT~~~pheT_2	pheT_1~~~pheT~~~pheT_2	pheT
gene_4361	KLPN_ST2589313	mdtB_1~~~mdtB_2~~~cnrA	mdtB_1~~~mdtB_2~~~cnrA	cnrA
gene_4362	KLPN_ST2589314	group_961	group_7960	glpE_1
gene_4363	KLPN_ST2589315	group_862	group_5315	group_11331
gene_4364	KLPN_ST2589316	group_7764	group_8282	group_6293
gene_4365	KLPN_ST2589317	group_2275	group_2152	apbE_2
gene_4366	KLPN_ST2589318	group_1462	group_1359	oprM_3
gene_4367	KLPN_ST2589319	ompN_1~~~ompN_2	ompN_1~~~ompN_2	ompN_2
gene_4368	KLPN_ST2589320	group_7023	group_7451	group_8288
gene_4369	KLPN_ST2589324	group_2835	group_2703	lptB_2
gene_4370	KLPN_ST2589326	group_6283	group_6702	group_19290
gene_4371	KLPN_ST2589328	ydhC	ydhC	ydhC
gene_4372	KLPN_ST2589329	group_2221	group_2097	yeaX_1
gene_4373	KLPN_ST2589330	group_1912	group_1784	chaA
gene_4374	KLPN_ST2589335	group_3024	group_2870	galB
gene_4375	KLPN_ST2589336	group_2346	group_2223	dsdC_2
gene_4376	KLPN_ST2589337	group_3074	group_2914	mlrA
gene_4377	KLPN_ST2589338	group_8012	group_8729	group_9112
gene_4378	KLPN_ST2589339	group_7984	group_8694	NA
gene_4379	KLPN_ST2589340	group_2320	group_2196	thrB
gene_4380	KLPN_ST2589341	group_5435	group_5218	citD
gene_4381	KLPN_ST2589342	group_2180	group_2055	thiB
gene_4382	KLPN_ST2589343	group_2308	group_2185	rbsB_1
gene_4383	KLPN_ST2589344	group_1612	group_1501	agp_1
gene_4384	KLPN_ST2589345	ybeM	ybeM	ybeM
gene_4385	KLPN_ST2589346	nagC_2	nagC_2	nagC_2
gene_4386	KLPN_ST2589347	basR_1~~~basR_2	basR_1~~~basR_2	basR
gene_4387	KLPN_ST2589348	glnQ_3	glnQ_3	glnQ_3
gene_4388	KLPN_ST2589349	group_4815	group_4577	group_19718
gene_4389	KLPN_ST2589354	murC	murC	murC
gene_4390	KLPN_ST2589356	group_7041	group_7465	yeaR_1
gene_4391	KLPN_ST2589357	ruvC	ruvC	ruvC
gene_4392	KLPN_ST2589360	group_4683	group_4445	group_19956
gene_4393	KLPN_ST2589362	group_567	group_717	glgX
gene_4394	KLPN_ST2589363	group_3480	group_3263	pyrE
gene_4395	KLPN_ST2589364	group_3133	group_1199	purH
gene_4396	KLPN_ST2589365	group_6766	group_7190	ccpA
gene_4397	KLPN_ST2589370	group_2124	group_1999	argC
gene_4398	KLPN_ST2589377	group_4025	group_3786	fimF
gene_4399	KLPN_ST2589378	oprD	oprD	oprD
gene_4400	KLPN_ST2589379	hemW	hemW	hemW
gene_4401	KLPN_ST2589387	rbsC_8	rbsC_8	rbsC_3
gene_4402	KLPN_ST2589388	group_2777	group_2648	rna
gene_4403	KLPN_ST2589389	group_2022	group_1897	ybeZ
gene_4404	KLPN_ST2589390	group_6538	group_6957	group_11176
gene_4405	KLPN_ST2589391	galT	galT	galT
gene_4406	KLPN_ST2589392	group_3099	group_2934	bioD1_1
gene_4407	KLPN_ST2589393	ybiI_2~~~ybiI_1	ybiI_2~~~ybiI_1	ybiI_1
gene_4408	KLPN_ST2589394	group_2352	group_2229	gsiC_3
gene_4409	KLPN_ST2589397	group_8238	group_935	NA
gene_4410	KLPN_ST25893	group_4685	group_4447	sorF
gene_4411	KLPN_ST2589427	oprF~~~ompA_3~~~pal_1	oprF~~~ompA_3~~~pal_1	ompA_3
gene_4412	KLPN_ST2589448	group_7813	group_8329	group_1719
gene_4413	KLPN_ST2589458	anmK	anmK	anmK
gene_4414	KLPN_ST2589471	trpB	trpB	trpB
gene_4415	KLPN_ST25894	thiH_1	thiH_1	thiH
gene_4416	KLPN_ST2589501	pdeH_2	pdeH_2	pdeH_2
gene_4417	KLPN_ST2589555	ilvB_2~~~ilvB_1	ilvB_2~~~ilvB_1	ilvB_2
gene_4418	KLPN_ST2589556	group_3469	group_1255	glpK
gene_4419	KLPN_ST2589557	group_3349	group_3154	group_19857
gene_4420	KLPN_ST2589558	lldP	lldP	lldP
gene_4421	KLPN_ST2589559	group_1492	group_1386	pcaK_2
gene_4422	KLPN_ST2589560	yhjR	yhjR	yhjR
gene_4423	KLPN_ST2589561	group_2909	group_2772	nikD
gene_4424	KLPN_ST2589562	glpR_1~~~glpR_4	glpR_1~~~glpR_4	glpR_3
gene_4425	KLPN_ST2589563	group_2927	group_2789	gph
gene_4426	KLPN_ST2589564	fusA_2	fusA_2	fusA_2
gene_4427	KLPN_ST2589565	group_6993	group_7420	group_9983
gene_4428	KLPN_ST2589566	yhcO	yhcO	yhcO
gene_4429	KLPN_ST2589567	group_5641	group_5779	rpsO
gene_4430	KLPN_ST2589568	rlmG	rlmG	rlmG
gene_4431	KLPN_ST2589569	group_3609	group_3385	evgA
gene_4432	KLPN_ST2589570	group_3527	group_3305	nudF
gene_4433	KLPN_ST2589571	group_7605	group_8022	group_19350
gene_4434	KLPN_ST2589572	group_4305	group_4076	group_11909
gene_4435	KLPN_ST2589573	group_4728	group_4489	klcA_1
gene_4436	KLPN_ST2589574	group_6614	group_7036	lgoT_1
gene_4437	KLPN_ST2589575	ubiI	ubiI	ubiI
gene_4438	KLPN_ST2589576	group_5438	group_5226	group_19183
gene_4439	KLPN_ST2589577	group_624	group_991	group_170
gene_4440	KLPN_ST2589578	ygdR_4	ygdR_4	ygdR_1
gene_4441	KLPN_ST2589580	gudD_2~~~gudD_1	gudD_2~~~gudD_1	gudD
gene_4442	KLPN_ST2589581	group_3711	group_3482	ecdB
gene_4443	KLPN_ST2589582	hypD_2~~~hypD_1	hypD_2~~~hypD_1	hypD
gene_4444	KLPN_ST2589583	scaC~~~mntB_2	scaC~~~mntB_2	mntB_4
gene_4445	KLPN_ST2589584	stpA~~~stpA_1	stpA~~~stpA_1	stpA_1
gene_4446	KLPN_ST2589585	group_7694	group_8202	group_8314
gene_4447	KLPN_ST2589586	era_2~~~era_1	group_5233	era
gene_4448	KLPN_ST2589587	group_4086	group_3851	hscB
gene_4449	KLPN_ST2589588	bepA	bepA	bepA_1
gene_4450	KLPN_ST2589589	eutB_2~~~eutB_1~~~eutB_3	eutB_2~~~eutB_1~~~eutB_3	eutB_1
gene_4451	KLPN_ST2589590	group_920	group_6430	group_19132
gene_4452	KLPN_ST2589591	group_1688	group_1572	fabB
gene_4453	KLPN_ST2589592	group_1691	group_1575	alaA
gene_4454	KLPN_ST2589593	glpC_2~~~glpC_1	glpC_2~~~glpC_1	glpC
gene_4455	KLPN_ST2589594	group_5509	group_3845	rplY
gene_4456	KLPN_ST2589595	group_2109	group_1984	mglC
gene_4457	KLPN_ST2589596	sasA_2~~~sasA_1	sasA_2~~~sasA_1	sasA_1
gene_4458	KLPN_ST2589598	intA_6~~~intA_1~~~intA_5	intA_6~~~intA_1~~~intA_5	NA
gene_4459	KLPN_ST2589599	group_2969	group_2822	artM_2
gene_4460	KLPN_ST25895	uspB	uspB	uspB
gene_4461	KLPN_ST2589600	group_8176	group_8923	group_6665
gene_4462	KLPN_ST2589601	rsmF	rsmF	rsmF
gene_4463	KLPN_ST2589602	group_2724	group_2596	minD
gene_4464	KLPN_ST2589603	glnQ_5~~~btuD_5	glnQ_5~~~btuD_5	glnQ_7
gene_4465	KLPN_ST2589605	group_4969	group_4726	ychN
gene_4466	KLPN_ST2589606	group_5155	group_4909	group_20201
gene_4467	KLPN_ST2589607	group_1895	group_1767	ydiK
gene_4468	KLPN_ST2589608	group_2908	group_2771	artQ_1
gene_4469	KLPN_ST2589609	group_7840	group_8418	phoP_2
gene_4470	KLPN_ST2589610	mdtD_1~~~stp	mdtD_1~~~stp	stp
gene_4471	KLPN_ST2589611	group_4246	group_4015	rhaS_6
gene_4472	KLPN_ST2589612	ydgT	ydgT	ydgT
gene_4473	KLPN_ST2589613	cydB_3	cydB_3	cydB_1
gene_4474	KLPN_ST2589614	group_43	group_89	group_4576
gene_4475	KLPN_ST2589616	group_6224	group_6644	group_4722
gene_4476	KLPN_ST2589619	group_947	group_6904	group_6399
gene_4477	KLPN_ST2589620	group_4467	group_4237	fruB_1
gene_4478	KLPN_ST2589621	pnoA~~~nmoA	pnoA~~~nmoA	pnoA
gene_4479	KLPN_ST2589622	group_2798	group_2669	yddE
gene_4480	KLPN_ST2589623	group_7489	group_7882	group_9853
gene_4481	KLPN_ST2589624	group_2407	group_2284	tsaR_3
gene_4482	KLPN_ST2589625	yedF	yedF	yedF
gene_4483	KLPN_ST2589626	tyrB_3~~~tyrB_2	tyrB_3~~~tyrB_2	tyrB_1
gene_4484	KLPN_ST2589627	group_3474	group_5717	group_20791
gene_4485	KLPN_ST2589628	group_4286	group_4059	group_9879
gene_4486	KLPN_ST2589629	hipO_3~~~hipO_1~~~hipO_2	hipO_3~~~hipO_1~~~hipO_2	group_6727
gene_4487	KLPN_ST2589630	gcvA_5	gcvA_5	gcvA_2
gene_4488	KLPN_ST2589631	chbG	chbG	chbG
gene_4489	KLPN_ST2589632	ydjA	ydjA	ydjA
gene_4490	KLPN_ST2589633	group_6076	group_6498	group_11623
gene_4491	KLPN_ST2589634	mdtH_2	mdtH_2	mdtH_2
gene_4492	KLPN_ST2589635	group_3314	group_1223	xylG_2
gene_4493	KLPN_ST2589636	group_1093	group_1189	dppA_2
gene_4494	KLPN_ST2589637	group_6087	group_6509	group_6456
gene_4495	KLPN_ST2589638	group_5865	group_6228	tusA
gene_4496	KLPN_ST2589639	yhhW	yhhW	yhhW
gene_4497	KLPN_ST2589640	hslO	NA	hslO
gene_4498	KLPN_ST2589641	group_6227	group_6647	group_19405
gene_4499	KLPN_ST2589642	group_5275	group_5038	rplX
gene_4500	KLPN_ST2589643	group_3426	group_3217	acrR_1
gene_4501	KLPN_ST2589644	msrQ	msrQ	msrQ
gene_4502	KLPN_ST2589645	rspB	rspB	rspB
gene_4503	KLPN_ST2589646	group_3541	group_3319	rlmE
gene_4504	KLPN_ST2589647	yqjC	yqjC	yqjC
gene_4505	KLPN_ST2589648	group_619	group_774	dhaR
gene_4506	KLPN_ST2589649	metI_3~~~metI_2~~~metI_1~~~metI_4	metI_3~~~metI_2~~~metI_1~~~metI_4	metI_1
gene_4507	KLPN_ST2589650	yehX_1~~~yehX_2	yehX_1~~~yehX_2	yehX
gene_4508	KLPN_ST2589651	oppF_3	oppF_3	oppF_2
gene_4509	KLPN_ST2589653	group_740	group_5445	msuD_1
gene_4510	KLPN_ST2589654	ccmC_1~~~ccmC_2	ccmC_1~~~ccmC_2	ccmC
gene_4511	KLPN_ST2589656	group_2478	group_2356	pgrR_2
gene_4512	KLPN_ST2589657	roxA_3~~~roxA_1	roxA_3~~~roxA_1	roxA_1
gene_4513	KLPN_ST2589658	group_2732	group_2604	pabC
gene_4514	KLPN_ST2589659	mdoC	mdoC	mdoC
gene_4515	KLPN_ST2589660	group_4441	group_4215	group_11605
gene_4516	KLPN_ST2589661	group_3692	group_3461	sxy
gene_4517	KLPN_ST2589662	ycbB	ycbB	ycbB
gene_4518	KLPN_ST2589663	group_2149	group_2023	trxB
gene_4519	KLPN_ST2589664	ybjO	ybjO	ybjO
gene_4520	KLPN_ST2589667	fucI_1~~~fucI_2~~~fucI	fucI_1~~~fucI_2~~~fucI	fucI
gene_4521	KLPN_ST2589668	group_1572	group_1459	eno
gene_4522	KLPN_ST2589669	hmuV_2~~~hmuV_1	hmuV_2~~~hmuV_1	hmuV
gene_4523	KLPN_ST2589670	group_2344	group_2221	hycD
gene_4524	KLPN_ST2589671	csrA	csrA	csrA
gene_4525	KLPN_ST2589674	group_5112	group_4865	raiA
gene_4526	KLPN_ST2589675	mltF_3~~~mltF_2~~~mltF_1	mltF_2~~~mltF_1	mltF_1
gene_4527	KLPN_ST2589676	yfhM_1~~~yfhM~~~yfhM_2	yfhM_1~~~yfhM~~~yfhM_2	yfhM
gene_4528	KLPN_ST2589677	group_3728	group_3499	hisH
gene_4529	KLPN_ST2589678	group_785	group_1010	group_20147
gene_4530	KLPN_ST2589679	hipO_4	hipO_4	hipO_1
gene_4531	KLPN_ST2589680	group_5488	group_5369	group_11462
gene_4532	KLPN_ST2589681	group_4801	group_8673	group_11811
gene_4533	KLPN_ST2589682	group_2641	group_2512	madC
gene_4534	KLPN_ST2589683	group_2274	group_2151	uspE
gene_4535	KLPN_ST2589684	astE_2	astE_2	astE_2
gene_4536	KLPN_ST2589686	hxpB_2	hxpB_2	hxpB_2
gene_4537	KLPN_ST2589687	group_7842	group_8420	topA_1
gene_4538	KLPN_ST2589689	ompW_2~~~ompW_1	ompW_2~~~ompW_1	ompW
gene_4539	KLPN_ST2589690	lapB_3~~~lapB	lapB_3~~~lapB	lapB
gene_4540	KLPN_ST2589692	licC_3~~~licC_5~~~licC	licC_3~~~licC_5~~~licC	licC_1
gene_4541	KLPN_ST2589693	kdsD	kdsD	kdsD
gene_4542	KLPN_ST2589694	group_7209	group_7628	group_8097
gene_4543	KLPN_ST2589695	group_2609	group_2483	rhaR_3
gene_4544	KLPN_ST25896	wecB	wecB	wecB
gene_4545	KLPN_ST2589716	rhaS_7~~~araC_1~~~araC_2~~~rhaS_1~~~rhaS_4~~~rhaS_2~~~rhaS_9	rhaS_7~~~araC_1~~~araC_2~~~rhaS_1~~~rhaS_4~~~rhaS_2~~~rhaS_9	NA
gene_4546	KLPN_ST2589742	dadA_2	dadA_2	dadA_2
gene_4547	KLPN_ST2589767	group_6532	group_6951	cynR_5
gene_4548	KLPN_ST2589768	qseD~~~yjiE	qseD~~~yjiE	yjiE
gene_4549	KLPN_ST25897	yigL_1~~~yigL_2~~~yigL	yigL_1~~~yigL_2~~~yigL	yigL
gene_4550	KLPN_ST258981	group_156	group_235	group_4330
gene_4551	KLPN_ST258982	group_6123	group_6546	group_19284
gene_4552	KLPN_ST2589831	lrp_3~~~lrp_1	lrp_3~~~lrp_1	lrp_1
gene_4553	KLPN_ST258983	argS_2~~~argS~~~argS_1	argS_2~~~argS~~~argS_1	argS
gene_4554	KLPN_ST258984	group_5089	group_4841	group_11895
gene_4555	KLPN_ST258985	tdcD_1~~~tdcD_2	tdcD_1~~~tdcD_2	tdcD
gene_4556	KLPN_ST2589872	sdiA	sdiA	sdiA
gene_4557	KLPN_ST258987	group_6293	group_6713	ulaB_2
gene_4558	KLPN_ST258988	hutI	hutI	hutI
gene_4559	KLPN_ST2589893	pdeB_1~~~pdeB_2~~~pdeB_3~~~pdeB	pdeB_1~~~pdeB_2~~~pdeB_3~~~pdeB	pdeB_1
gene_4560	KLPN_ST25898	group_4900	group_4658	rplL
gene_4561	KLPN_ST2589901	group_7701	group_8213	group_6001
gene_4562	KLPN_ST258996	ureC_2~~~ureC~~~ureC_1	ureC_2~~~ureC~~~ureC_1	ureC
gene_4563	KLPN_ST25899	mscM_1~~~mscM_2	mscM_1~~~mscM_2	mscM
gene_4564	NA	arsB_2	group_8907	arsB_1
gene_4565	NA	cdiA	cdiA	NA
gene_4566	NA	csbX~~~csbX_1~~~csbX_2	csbX~~~csbX_1~~~csbX_2	NA
gene_4567	NA	csbX_1	csbX_1	csbX_2
gene_4568	NA	dam_3	dam_3	group_8428
