gene_name	panacota	panaroo	panaroodefault	roarydefault
gene_3814	KLPN_ST3078197	group_1667	group_1883	yeaW
gene_3815	KLPN_ST3078198	group_783	group_987	pqiA
gene_3816	KLPN_ST3078199	group_9020	group_9137	group_7933
gene_3817	KLPN_ST3078200	mntS	mntS	mntS
gene_3818	KLPN_ST3078201	group_6770	group_7034	moaE
gene_3819	KLPN_ST3078202	group_2607	group_2849	group_15827
gene_3820	KLPN_ST3078203	group_1141	group_1347	group_5103
gene_3821	KLPN_ST3078204	dtpD	dtpD	dtpD
gene_3822	KLPN_ST3078205	group_141	group_143	gltI
gene_3823	KLPN_ST3078206	group_5992	group_6270	ahpC_2
gene_3824	KLPN_ST3078207	group_448	group_553	mglA_2
gene_3825	KLPN_ST3078208	group_5743	group_6027	group_7529
gene_3826	KLPN_ST3078209	group_5317	group_5607	malT_1
gene_3827	KLPN_ST3078210	group_468	group_594	dtpC
gene_3828	KLPN_ST3078211	group_3480	group_2042	cnoX
gene_3829	KLPN_ST3078212	group_484	group_638	gabR_2
gene_3830	KLPN_ST3078213	group_7233	group_5526	queC
gene_3831	KLPN_ST3078214	group_8442	group_8601	xseB
gene_3832	KLPN_ST3078215	group_6580	group_6836	proY_1
gene_3833	KLPN_ST3078216	group_9406	group_9503	tauA
gene_3834	KLPN_ST3078217	group_5465	group_5752	group_7799
gene_3835	KLPN_ST3078218	group_5556	group_5840	nqrD
gene_3836	KLPN_ST3078221	group_6214	group_6481	group_8064
gene_3837	KLPN_ST3078222	group_56	group_57	valS
gene_3838	KLPN_ST3078223	group_4229	group_4540	group_7283
gene_3839	KLPN_ST3078224	group_2113	group_2327	qorB
gene_3840	KLPN_ST3078225	group_1005	group_1211	hflK
gene_3841	KLPN_ST3078226	group_980	group_1185	group_5001
gene_3842	KLPN_ST3078227	group_2684	group_2925	proP_2
gene_3843	KLPN_ST3078228	lpfB	lpfB	lpfB
gene_3844	KLPN_ST3078229	dnaB	dnaB	dnaB
gene_3845	KLPN_ST3078236	group_753	group_958	dsdX
gene_3846	KLPN_ST3078237	group_4685	group_5005	galB
gene_3847	KLPN_ST3078238	group_121	group_123	yicI
gene_3848	KLPN_ST3078239	group_1791	group_2001	ybhR_2
gene_3849	KLPN_ST3078240	group_1203	group_1411	secB
gene_3850	KLPN_ST3078241	group_6541	group_6798	epsM
gene_3851	KLPN_ST3078242	group_880	group_3596	aceF
gene_3852	KLPN_ST3078243	ftsL	ftsL	ftsL
gene_3853	KLPN_ST3078244	group_660	group_865	cimH
gene_3854	KLPN_ST3078245	group_2745	group_2985	ispH
gene_3855	KLPN_ST3078246	slt	slt	slt
gene_3856	KLPN_ST3078247	group_6152	group_6424	dnaT
gene_3857	KLPN_ST3078248	group_4390	group_4701	hpcE_2
gene_3858	KLPN_ST3078249	yidZ~~~syrM1	yidZ~~~syrM1	NA
gene_3859	KLPN_ST3078250	group_7541	group_7737	group_8200
gene_3860	KLPN_ST3078251	group_3012	group_3249	group_1320
gene_3861	KLPN_ST3078252	group_230	group_229	iolC
gene_3862	KLPN_ST3078253	group_160	group_160	nrdD
gene_3863	KLPN_ST3078254	group_6797	group_7062	group_3709
gene_3864	KLPN_ST3078256	group_7383	group_7593	soxS_2
gene_3865	KLPN_ST3078257	group_7742	group_7918	group_15695
gene_3866	KLPN_ST3078258	group_3869	group_6503	hupA
gene_3867	KLPN_ST3078259	group_148	group_149	fadB
gene_3868	KLPN_ST3078260	group_3026	group_82	dapF
gene_3869	KLPN_ST3078261	group_1490	group_1704	metB
gene_3870	KLPN_ST3078262	group_2592	group_2834	sutR_2
gene_3871	KLPN_ST3078263	yihG	yihG	yihG
gene_3872	KLPN_ST3078264	group_261	group_258	glmS_2
gene_3873	KLPN_ST3078268	yidH	yidH	yidH
gene_3874	KLPN_ST3078269	group_2775	group_3017	group_6519
gene_3875	KLPN_ST3078270	group_7979	group_8152	ycnE
gene_3876	KLPN_ST3078271	group_1609	group_1821	group_4610
gene_3877	KLPN_ST3078272	envC	envC	envC
gene_3878	KLPN_ST3078273	yiaA	yiaA	yiaA
gene_3879	KLPN_ST3078274	group_4433	group_4807	bcsB_2
gene_3880	KLPN_ST3078275	group_850	group_1053	uspA
gene_3881	KLPN_ST3078276	group_2041	group_2253	ftsX
gene_3882	KLPN_ST3078277	group_6769	group_7033	aroQ
gene_3883	KLPN_ST3078278	group_2528	group_2770	group_4907
gene_3884	KLPN_ST3078279	yhbY	yhbY	yhbY
gene_3885	KLPN_ST3078280	group_670	group_875	group_4899
gene_3886	KLPN_ST3078281	yqjE	yqjE	yqjE
gene_3887	KLPN_ST3078282	group_1935	group_2142	dhaK_2
gene_3888	KLPN_ST3078283	plsY	plsY	plsY
gene_3889	KLPN_ST3078284	group_1892	group_2101	dkgA
gene_3890	KLPN_ST3078285	group_1796	group_2006	hemW
gene_3891	KLPN_ST3078286	oprD	oprD	NA
gene_3892	KLPN_ST3078287	ygfX	ygfX	ygfX
gene_3893	KLPN_ST3078288	group_1605	group_1817	hcaT
gene_3894	KLPN_ST3078289	guaB	guaB	guaB
gene_3895	KLPN_ST3078290	group_1138	group_1344	prmB
gene_3896	KLPN_ST3078291	fccA~~~namA_2~~~namA_1	fccA~~~namA_2~~~namA_1	namA_2
gene_3897	KLPN_ST3078294	group_8973	group_9092	group_7659
gene_3898	KLPN_ST3078295	group_3124	group_3377	ycbX
gene_3899	KLPN_ST3078299	group_2014	group_2224	yeeA
gene_3900	KLPN_ST3078300	ftnA_2	ftnA_2	ftnA_2
gene_3901	KLPN_ST3078301	group_5531	group_5814	eda
gene_3902	KLPN_ST3078302	group_1332	group_1545	group_3691
gene_3903	KLPN_ST3078305	group_6517	group_6775	aaaT
gene_3904	KLPN_ST3078306	group_1169	group_1377	yhhS_2
gene_3905	KLPN_ST3078307	group_1872	group_2082	fabG_11
gene_3906	KLPN_ST3078308	group_1240	group_1448	yhjX
gene_3907	KLPN_ST3078309	group_6538	group_6795	cooF
gene_3908	KLPN_ST3078310	group_2630	group_2871	group_15612
gene_3909	KLPN_ST3078311	group_2343	group_2551	glpX
gene_3910	KLPN_ST3078313	group_507	group_693	alsT
gene_3911	KLPN_ST3078314	group_2920	group_3159	dapB
gene_3912	KLPN_ST3078315	group_833	group_1036	gudP_3
gene_3913	KLPN_ST3078316	group_7188	group_7435	mutT
gene_3914	KLPN_ST3078317	group_2918	group_3160	yadG
gene_3915	KLPN_ST3078320	group_3119	group_318	xerC_1
gene_3916	KLPN_ST3078321	yigZ	yigZ	yigZ
gene_3917	KLPN_ST3078458	yibH_2	yibH_2	group_4816
gene_3918	KLPN_ST3078491	yhfG	yhfG	yhfG
gene_3919	KLPN_ST3078492	group_3764	group_4083	rplB
gene_3920	KLPN_ST3078493	group_6137	group_6405	topA_2
gene_3921	KLPN_ST3078494	group_2608	group_2850	dusB
gene_3922	KLPN_ST3078495	group_5551	group_5835	sspA
gene_3923	KLPN_ST3078496	rplU	rplU	rplU
gene_3924	KLPN_ST3078497	group_6827	group_7091	group_15226
gene_3925	KLPN_ST3078498	yhaK	yhaK	yhaK
gene_3926	KLPN_ST3078499	group_2234	group_2448	patA
gene_3927	KLPN_ST3078501	group_2933	group_3172	group_3520
gene_3928	KLPN_ST3078502	group_1799	group_2009	hisB
gene_3929	KLPN_ST3078503	group_2271	group_2481	group_7327
gene_3930	KLPN_ST3078504	paaZ	paaZ	paaZ
gene_3931	KLPN_ST3078505	ydcF	ydcF	ydcF
gene_3932	KLPN_ST3078506	ogt_2~~~ogt_1	ogt_2~~~ogt_1	ogt
gene_3933	KLPN_ST3078507	group_3196	group_3451	madA
gene_3934	KLPN_ST3078508	group_9335	group_9426	group_7838
gene_3935	KLPN_ST3078509	group_7339	group_7558	marA
gene_3936	KLPN_ST3078510	group_3981	group_4320	group_1899
gene_3937	KLPN_ST3078511	group_2898	group_3136	group_7879
gene_3938	KLPN_ST3078512	bglF_3~~~bglF_2~~~mdoD~~~bglF_1	bglF_3~~~bglF_2~~~mdoD~~~bglF_1	NA
gene_3939	KLPN_ST3078513	group_2842	group_3081	fruA_1
gene_3940	KLPN_ST3078514	group_6032	group_6306	group_6713
gene_3941	KLPN_ST3078515	group_1204	group_1412	pqqB
gene_3942	KLPN_ST3078516	group_9355	group_9445	group_6686
gene_3943	KLPN_ST3078517	group_2298	group_2507	NA
gene_3944	KLPN_ST3078519	group_639	group_847	bglC
gene_3945	KLPN_ST3078520	mepH	mepH	mepH
gene_3946	KLPN_ST3078521	stp~~~mdtD	stp~~~mdtD	stp
gene_3947	KLPN_ST3078522	group_4726	group_5043	phoP_1
gene_3948	KLPN_ST3078523	group_1769	group_1979	glnQ_2
gene_3949	KLPN_ST3078524	group_717	group_922	dgoT_1
gene_3950	KLPN_ST3078525	ydiK	ydiK	ydiK
gene_3951	KLPN_ST3078526	group_7673	group_7858	group_6840
gene_3952	KLPN_ST3078527	group_2329	group_3582	ychN
gene_3953	KLPN_ST3078528	group_9356	group_9446	group_6819
gene_3954	KLPN_ST3078529	group_669	group_874	treA
gene_3955	KLPN_ST3078530	group_3504	group_3800	manZ_1
gene_3956	KLPN_ST3078531	edd	edd	edd
gene_3957	KLPN_ST3078532	group_2670	group_2911	yagG_1
gene_3958	KLPN_ST3078535	group_1115	group_1319	group_4716
gene_3959	KLPN_ST3078538	group_2637	group_2878	sorC_1
gene_3960	KLPN_ST3078539	group_9061	group_9176	rpmF
gene_3961	KLPN_ST3078540	group_1338	group_1550	group_5189
gene_3962	KLPN_ST3078541	puuP	puuP	puuP
gene_3963	KLPN_ST3078542	yccF	yccF	yccF
gene_3964	KLPN_ST3078543	group_1738	group_1950	group_5310
gene_3965	KLPN_ST3078544	group_1653	group_1866	rlmC
gene_3966	KLPN_ST3078545	group_3145	group_3396	cutD_2
gene_3967	KLPN_ST3078546	group_3561	group_3853	aptA_1
gene_3968	KLPN_ST3078547	group_600	group_810	proY_2
gene_3969	KLPN_ST3078548	group_4062	group_4408	galT
gene_3970	KLPN_ST3078549	group_62	group_63	sucA
gene_3971	KLPN_ST3078550	group_7839	group_8014	group_7471
gene_3972	KLPN_ST3078551	group_8237	group_8399	group_7495
gene_3973	KLPN_ST3078552	group_1102	group_1306	group_7515
gene_3974	KLPN_ST3078553	group_1222	group_1430	fes
gene_3975	KLPN_ST3078555	derI	derI	derI
gene_3976	KLPN_ST3078556	group_1084	group_1289	fabF_2
gene_3977	KLPN_ST3078558	group_8837	group_8966	ybdZ
gene_3978	KLPN_ST3078559	group_3736	group_4072	NA
gene_3979	KLPN_ST3078563	group_2647	group_2888	group_5198
gene_3980	KLPN_ST3078564	group_2215	group_2428	NA
gene_3981	KLPN_ST3078565	group_2076	group_2288	yahK
gene_3982	KLPN_ST3078566	group_1610	group_1822	ada_1
gene_3983	KLPN_ST3078567	group_3025	group_3266	yhhT_1
gene_3984	KLPN_ST3078568	group_381	group_7249	eutC_2
gene_3985	KLPN_ST3078569	pdeA_1~~~pdeA_2	pdeA_1~~~pdeA_2	pdeA
gene_3986	KLPN_ST3078570	group_7314	group_7535	group_7078
gene_3987	KLPN_ST3078571	group_7648	group_7834	yeaR_1
gene_3988	KLPN_ST3078572	group_6919	group_7190	group_6741
gene_3989	KLPN_ST3078573	group_2886	group_3124	cmoB
gene_3990	KLPN_ST3078574	pphA	pphA	pphA
gene_3991	KLPN_ST3078575	group_305	group_302	fadD
gene_3992	KLPN_ST3078576	group_1968	group_2175	livJ_1
gene_3993	KLPN_ST3078577	group_1135	group_1341	group_4762
gene_3994	KLPN_ST3078578	narJ	narJ	narJ
gene_3995	KLPN_ST3078579	group_8893	group_9019	rpmI
gene_3996	KLPN_ST3078580	mhpE_2~~~mhpE_1	mhpE_2~~~mhpE_1	mhpE
gene_3997	KLPN_ST3078581	group_7367	group_7579	group_7816
gene_3998	KLPN_ST3078584	group_6643	group_4442	map_1
gene_3999	KLPN_ST3078585	tam	tam	tam
gene_4000	KLPN_ST3078586	group_6566	group_6821	NA
gene_4001	KLPN_ST3078587	group_2228	group_2437	madC
gene_4002	KLPN_ST3078588	azoB	azoB	azoB
gene_4003	KLPN_ST3078591	group_476	group_616	phoQ
gene_4004	KLPN_ST3078592	group_2878	group_3114	nagZ
gene_4005	KLPN_ST3078595	group_3934	group_4241	bcsQ_2
gene_4006	KLPN_ST3078596	rsmJ	rsmJ	rsmJ
gene_4007	KLPN_ST3078597	group_425	group_503	ftsY
gene_4008	KLPN_ST3078598	group_3039	group_3277	mrcA
gene_4009	KLPN_ST3078599	group_8869	group_8996	group_15151
gene_4010	KLPN_ST3078600	group_7493	group_7695	rplR
gene_4011	KLPN_ST3078602	group_8896	group_9022	glgS_2
gene_4012	KLPN_ST3078603	group_1936	group_2143	group_5163
gene_4013	KLPN_ST3078604	group_5993	group_6271	group_15567
gene_4014	KLPN_ST3078605	group_4346	group_4661	group_15523
gene_4015	KLPN_ST3078606	group_6924	group_5362	nlpD_2
gene_4016	KLPN_ST3078607	group_1913	group_2120	group_3216
gene_4017	KLPN_ST3078608	group_4738	group_5053	recO
gene_4018	KLPN_ST3078609	group_1904	group_2113	hscA
gene_4019	KLPN_ST3078610	yedJ	yedJ	yedJ
gene_4020	KLPN_ST3078611	group_1542	group_1756	araH
gene_4021	KLPN_ST3078613	pdeD_1~~~pdeD_2	pdeD_1~~~pdeD_2	pdeD
gene_4022	KLPN_ST3078614	group_4612	group_4924	group_6808
gene_4023	KLPN_ST3078615	group_2534	group_2776	group_4761
gene_4024	KLPN_ST3078616	group_4672	group_4397	nrtD
gene_4025	KLPN_ST3078617	group_7930	group_8107	yciI
gene_4026	KLPN_ST3078618	group_7748	group_7924	group_8344
gene_4027	KLPN_ST3078619	group_1601	group_1813	group_5241
gene_4028	KLPN_ST3078620	group_6887	group_7158	group_7819
gene_4029	KLPN_ST3078621	group_2754	group_2996	ompR_1
gene_4030	KLPN_ST3078622	group_7241	group_7477	group_6716
gene_4031	KLPN_ST3078624	group_6613	group_6871	group_6563
gene_4032	KLPN_ST3078625	group_452	group_563	pitA
gene_4033	KLPN_ST3078626	higB2	higB2	higB2
gene_4034	KLPN_ST3078627	group_6285	group_6551	aroK
gene_4035	KLPN_ST3078628	tusD	tusD	tusD
gene_4036	KLPN_ST3078629	group_7474	group_7678	rpsM
gene_4037	KLPN_ST3078631	group_2962	group_3202	group_1569
gene_4038	KLPN_ST3078632	group_1698	group_1911	NA
gene_4039	KLPN_ST3078634	group_109	group_110	plsB
gene_4040	KLPN_ST3078635	group_1481	group_1695	aceK
gene_4041	KLPN_ST3078638	group_6100	group_6370	epmC
gene_4042	KLPN_ST3078639	group_5440	group_5728	hxpA
gene_4043	KLPN_ST3078640	group_2816	group_3057	rhmT
gene_4044	KLPN_ST3078641	group_8031	group_8203	rplY
gene_4045	KLPN_ST3078643	group_5656	group_5938	rhtB_2
gene_4046	KLPN_ST3078644	group_1744	group_1956	wecA
gene_4047	KLPN_ST3078647	group_1919	group_2126	NA
gene_4048	KLPN_ST3078648	group_5752	group_6036	group_15185
gene_4049	KLPN_ST3078649	mshA	mshA	pglJ
gene_4050	KLPN_ST3078650	yibF	yibF	yibF
gene_4051	KLPN_ST3078651	group_6845	group_7110	yiaC
gene_4052	KLPN_ST3078697	hcpA_2	hcpA_2	hcpA_1
gene_4053	KLPN_ST3078740	group_653	group_858	yciB
gene_4054	KLPN_ST3078753	efeB	efeB	efeB
gene_4055	KLPN_ST3078805	group_3424	group_3715	pldA
gene_4056	KLPN_ST3078806	group_2077	group_2289	gppA
gene_4057	KLPN_ST3078807	group_9377	group_9466	gldA
gene_4058	KLPN_ST3078808	mglA_1~~~rbsA_1	mglA_1~~~rbsA_1	rbsA_4
gene_4059	KLPN_ST3078809	typA_1~~~typA_2	typA_1~~~typA_2	typA
gene_4060	KLPN_ST3078810	group_8472	group_8630	atpE
gene_4061	KLPN_ST3078817	group_30	group_28	dsdC_2
gene_4062	KLPN_ST3078818	galC	galC	galC
gene_4063	KLPN_ST3078819	group_4916	group_5229	group_15288
gene_4064	KLPN_ST3078820	yqjD	yqjD	yqjD
gene_4065	KLPN_ST3078821	group_1773	group_1983	dhaD
gene_4066	KLPN_ST3078822	group_7276	group_7502	folB
gene_4067	KLPN_ST3078823	group_1483	group_1697	yqhD
gene_4068	KLPN_ST3078824	group_5805	group_6088	rdgB
gene_4069	KLPN_ST3078825	loiP	loiP	loiP
gene_4070	KLPN_ST3078826	group_6284	group_6550	fldB
gene_4071	KLPN_ST3078827	group_6246	group_6513	fimF
gene_4072	KLPN_ST3078828	group_2703	group_2944	yesO
gene_4073	KLPN_ST3078829	group_7738	group_7914	group_6353
gene_4074	KLPN_ST3078830	group_5942	group_6220	cbiT
gene_4075	KLPN_ST3078831	tcdA	tcdA	tcdA
gene_4076	KLPN_ST3078832	group_6824	group_7088	group_6412
gene_4077	KLPN_ST3078833	group_1252	group_1462	jefA_2
gene_4078	KLPN_ST3078834	group_1457	group_1670	mntB_3
gene_4079	KLPN_ST3078835	group_2309	group_2519	hoxN
gene_4080	KLPN_ST3078836	group_4609	group_4921	ygaZ_1
gene_4081	KLPN_ST3078837	group_5647	group_5929	group_6502
gene_4082	KLPN_ST3078838	group_2316	group_2526	ffh
gene_4083	KLPN_ST3078839	group_3531	group_3839	rseA
gene_4084	KLPN_ST3078840	group_3938	group_4245	suhB_1
gene_4085	KLPN_ST3078841	group_5591	group_5878	group_5069
gene_4086	KLPN_ST3078842	group_698	group_903	group_5063
gene_4087	KLPN_ST3078843	group_1471	group_1685	cysW
gene_4088	KLPN_ST3078844	group_6742	group_6991	guaD_2
gene_4089	KLPN_ST3078845	group_1426	group_1637	group_4971
gene_4090	KLPN_ST3078847	group_2818	group_3058	yfcJ_1
gene_4091	KLPN_ST3078848	cmpR_2	cmpR_2	group_5331
gene_4092	KLPN_ST3078849	group_2853	group_3092	glpA
gene_4093	KLPN_ST3078850	yejG	yejG	yejG
gene_4094	KLPN_ST3078851	group_7151	group_7405	group_7039
gene_4095	KLPN_ST3078852	group_2060	group_2273	fbaB
gene_4096	KLPN_ST3078853	group_5872	group_6154	dcd
gene_4097	KLPN_ST3078854	group_3909	group_4252	hisA
gene_4098	KLPN_ST3078856	group_5386	group_5676	yecS_3
gene_4099	KLPN_ST3078857	group_5965	group_6243	yecD
gene_4100	KLPN_ST3078858	yebT	yebT	yebT
gene_4101	KLPN_ST3078859	group_2257	group_2467	minC
gene_4102	KLPN_ST3078860	group_1404	group_1616	livF_1
gene_4103	KLPN_ST3078862	group_8122	group_8287	group_6824
gene_4104	KLPN_ST3078863	group_6826	group_7090	lrpC
gene_4105	KLPN_ST3078864	group_115	group_116	pheT
gene_4106	KLPN_ST3078865	group_3195	group_3449	lldD_1
gene_4107	KLPN_ST3078866	group_1406	group_1618	group_5238
gene_4108	KLPN_ST3078867	group_952	group_1157	ccmA
gene_4109	KLPN_ST3078868	group_9174	group_9276	group_6604
gene_4110	KLPN_ST3078869	group_5413	group_5701	pdxH
gene_4111	KLPN_ST3078870	mdoD	mdoD	mdoD
gene_4112	KLPN_ST3078871	group_5870	group_6151	group_6652
gene_4113	KLPN_ST3078872	nhoA_1~~~nhoA_2~~~nhoA	nhoA_1~~~nhoA_2~~~nhoA	nhoA
gene_4114	KLPN_ST3078873	group_1788	group_1998	group_3370
gene_4115	KLPN_ST3078874	group_7788	group_7964	chbA_1
gene_4116	KLPN_ST3078875	group_3258	group_3518	group_4715
gene_4117	KLPN_ST3078876	kbp	kbp	kbp
gene_4118	KLPN_ST3078877	garK_3	garK_3	garK_1
gene_4119	KLPN_ST3078878	rclR	rclR	rclR
gene_4120	KLPN_ST3078879	group_4424	group_4736	glcR_2
gene_4121	KLPN_ST3078881	group_5266	group_5557	bioD1_1
gene_4122	KLPN_ST3078882	pcaB	pcaB	pcaB
gene_4123	KLPN_ST3078883	malY_2~~~malY_1	malY_2~~~malY_1	malY
gene_4124	KLPN_ST3078884	group_2768	group_3010	paaK
gene_4125	KLPN_ST3078891	glnQ_4~~~glnQ_3	glnQ_4~~~glnQ_3	glnQ_6
gene_4126	KLPN_ST3078892	group_256	group_253	recD
gene_4127	KLPN_ST3078893	cbiE	cbiE	cbiE
gene_4128	KLPN_ST3078894	group_1770	group_1980	mltA
gene_4129	KLPN_ST3078895	group_2008	group_2219	truC
gene_4130	KLPN_ST3078896	group_7312	group_7533	group_6429
gene_4131	KLPN_ST3078897	group_3471	group_3761	mntB_5
gene_4132	KLPN_ST3078898	group_6247	group_6514	hyfA_1
gene_4133	KLPN_ST3078899	group_1062	group_1268	mprA
gene_4134	KLPN_ST3078900	group_1840	group_2050	group_3257
gene_4135	KLPN_ST3078901	group_1798	group_2008	group_4600
gene_4136	KLPN_ST3078902	group_372	group_369	nadB
gene_4137	KLPN_ST3078903	group_8056	group_8228	group_7966
gene_4138	KLPN_ST3078904	group_3020	group_3258	group_5333
gene_4139	KLPN_ST3078905	rhmA_1~~~rhmA_2	rhmA_1~~~rhmA_2	NA
gene_4140	KLPN_ST3078906	group_3081	group_3320	radD
gene_4141	KLPN_ST3078907	group_5011	group_7120	group_7036
gene_4142	KLPN_ST3078908	group_6994	group_7262	group_7054
gene_4143	KLPN_ST3078909	group_5203	group_5528	phoP_2
gene_4144	KLPN_ST3078910	group_275	group_272	group_15647
gene_4145	KLPN_ST3078911	group_2417	group_2624	rcsA
gene_4146	KLPN_ST3078912	group_1236	group_1444	cutC_1
gene_4147	KLPN_ST3078913	group_2346	group_2554	group_6778
gene_4148	KLPN_ST3078914	slp	slp	slp
gene_4149	KLPN_ST3078916	group_2724	group_2964	group_2679
gene_4150	KLPN_ST3078917	group_2532	group_2774	narG
gene_4151	KLPN_ST3078918	group_223	group_222	thrS
gene_4152	KLPN_ST3078919	hdfR	hdfR	group_2884
gene_4153	KLPN_ST3078920	group_2905	group_3144	mhpF
gene_4154	KLPN_ST3078921	potA_4~~~btuD_4	potA_4~~~btuD_4	potA_1
gene_4155	KLPN_ST3078922	thlA	thlA	thlA
gene_4156	KLPN_ST3078923	group_5471	group_5758	group_6600
gene_4157	KLPN_ST3078924	group_8500	group_8654	group_6620
gene_4158	KLPN_ST3078925	group_2954	group_3194	gbpR
gene_4159	KLPN_ST3078926	group_4572	group_4885	menH_2
gene_4160	KLPN_ST3078927	group_2657	group_2898	group_1516
gene_4161	KLPN_ST3078928	gsiA_2~~~gsiA_1	gsiA_2~~~gsiA_1	gsiA_1
gene_4162	KLPN_ST3078932	group_997	group_1203	pucG
gene_4163	KLPN_ST3078933	group_3836	group_4178	rbsR_1
gene_4164	KLPN_ST3078934	group_7626	group_7812	eutS
gene_4165	KLPN_ST3078935	group_417	group_487	ppx
gene_4166	KLPN_ST3078936	group_3162	group_3412	cynR_6
gene_4167	KLPN_ST3078937	pxpA	pxpA	pxpA
gene_4168	KLPN_ST3078938	group_886	group_1088	ybeZ
gene_4169	KLPN_ST3078939	group_3997	group_4307	rna
gene_4170	KLPN_ST3078940	group_2731	group_2970	NA
gene_4171	KLPN_ST3078941	axe16A	axe16A	axe1_6A
gene_4172	KLPN_ST3078942	iprA_1	iprA_1	iprA_1
gene_4173	KLPN_ST3078943	group_3805	group_4147	group_3280
gene_4174	KLPN_ST3078944	group_3494	group_3796	group_4615
gene_4175	KLPN_ST3078945	yiaB	yiaB	yiaB
gene_4176	KLPN_ST3078946	bcsA_1~~~acsAB	bcsA_1~~~acsAB	acsAB
gene_4177	KLPN_ST3078947	group_3224	group_3483	dtpB
gene_4178	KLPN_ST3078948	group_5385	group_5675	ftsE
gene_4179	KLPN_ST3078950	group_6204	group_6471	group_6585
gene_4180	KLPN_ST307896	group_6133	group_6401	ndhI
gene_4181	KLPN_ST307897	group_5964	group_6242	yqaB
gene_4182	KLPN_ST307898	group_5866	group_6147	group_6496
gene_4183	KLPN_ST307900	group_941	group_1146	pat_1
gene_4184	KLPN_ST307901	yphA	yphA	yphA
gene_4185	KLPN_ST307902	group_1763	group_1974	bamB
gene_4186	KLPN_ST307903	group_5970	group_6249	gcvR
gene_4187	KLPN_ST307904	group_6542	group_6799	eutK
gene_4188	KLPN_ST307905	group_3121	group_3374	mntH
gene_4189	KLPN_ST307907	group_8034	group_8206	group_7972
gene_4190	KLPN_ST3079081	nylB	nylB	nylB
gene_4191	KLPN_ST307908	group_7436	group_7641	folX
gene_4192	KLPN_ST307909	group_3443	group_3736	menB
gene_4193	KLPN_ST307910	group_6492	group_6750	eco
gene_4194	KLPN_ST307911	group_3378	group_1529	cmpR_2
gene_4195	KLPN_ST307912	group_6768	group_7032	btsR
gene_4196	KLPN_ST307913	group_2394	group_2602	wbgU
gene_4197	KLPN_ST3079141	dcp	dcp	dcp
gene_4198	KLPN_ST3079142	group_5246	group_5546	group_7845
gene_4199	KLPN_ST3079143	group_7745	group_7921	group_7862
gene_4200	KLPN_ST3079144	group_8004	group_8177	group_7875
gene_4201	KLPN_ST3079145	group_2446	group_2653	group_3900
gene_4202	KLPN_ST3079146	group_1385	group_1597	group_5354
gene_4203	KLPN_ST3079147	atzE	atzE	atzE
gene_4204	KLPN_ST3079148	rcsC	rcsC	rcsC_1
gene_4205	KLPN_ST3079149	group_9186	group_9287	group_6690
gene_4206	KLPN_ST307914	group_1618	group_1831	cobT_1
gene_4207	KLPN_ST3079150	group_1423	group_1634	fdnG_1
gene_4208	KLPN_ST3079151	ydcS	ydcS	ydcS
gene_4209	KLPN_ST3079152	group_8991	group_9109	group_15141
gene_4210	KLPN_ST3079153	group_5768	group_6052	nemR
gene_4211	KLPN_ST3079154	ddpD	ddpD	ddpD
gene_4212	KLPN_ST3079155	budB_1~~~budB_2	budB_1~~~budB_2	budB
gene_4213	KLPN_ST3079156	group_2708	group_2949	potH
gene_4214	KLPN_ST3079157	ybiU	ybiU	ybiU
gene_4215	KLPN_ST3079158	group_2951	group_3191	perR
gene_4216	KLPN_ST3079159	group_4881	group_5199	nagR
gene_4217	KLPN_ST3079160	group_398	group_439	ahpF
gene_4218	KLPN_ST3079161	group_1369	group_1581	lnt
gene_4219	KLPN_ST3079162	group_6145	group_6414	ybgI
gene_4220	KLPN_ST3079163	group_1850	group_2060	aroG
gene_4221	KLPN_ST3079164	group_1284	group_1496	bepE
gene_4222	KLPN_ST3079165	group_2910	group_3152	aptB_2
gene_4223	KLPN_ST3079166	group_1109	group_1313	group_5128
gene_4224	KLPN_ST3079167	group_1859	group_2069	yncE_2
gene_4225	KLPN_ST3079168	group_5533	group_5816	group_6898
gene_4226	KLPN_ST3079169	group_6472	group_6731	ppiB
gene_4227	KLPN_ST3079171	trmO	trmO	trmO
gene_4228	KLPN_ST3079172	group_869	group_1072	cdaR_2
gene_4229	KLPN_ST3079173	group_6755	group_7016	dksA
gene_4230	KLPN_ST3079174	group_3477	group_3767	ampE
gene_4231	KLPN_ST3079175	leuO	leuO	leuO
gene_4232	KLPN_ST3079176	group_2574	group_2816	pdxA
gene_4233	KLPN_ST3079177	group_3183	group_3432	nhaR
gene_4234	KLPN_ST3079178	group_2297	group_2511	lplA
gene_4235	KLPN_ST3079179	group_1996	group_2202	glmS_1
gene_4236	KLPN_ST307917	group_519	group_711	hsrA_1
gene_4237	KLPN_ST3079180	group_1413	group_1624	ttuB_1
gene_4238	KLPN_ST3079182	group_4929	group_5245	group_8205
gene_4239	KLPN_ST3079183	group_2444	group_2651	group_5005
gene_4240	KLPN_ST3079184	bsmA	bsmA	bsmA
gene_4241	KLPN_ST3079185	group_5553	group_5837	msrA
gene_4242	KLPN_ST3079187	group_7859	group_8038	cbpM
gene_4243	KLPN_ST3079188	acs_1~~~acs_2	acs_1~~~acs_2	acs
gene_4244	KLPN_ST3079189	group_2136	group_2349	uvrA
gene_4245	KLPN_ST307918	hexR_4	hexR_4	hexR_1
